"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",413.23781,1994.4341,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",447.42344,1812.15956,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",456.12038,3135.81845,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",481.22675,1822.19144,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",399.8996,3897.11413,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",413.16865,3294.89183,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",432.51528,1905.1066,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",490.65686,1013.28639,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","multidens",420.07638,2647.68593,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lutjanidae","Pristipomoides","typus",373.43188,2789.70702,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Scaridae","Scarus","ghobban",456.42259,3964.29302,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Serranidae","Epinephelus","areolatus",329.78122,1282.00893,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Serranidae","Epinephelus","areolatus",310.76168,1305.93859,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Sparidae","Argyrops","spinifer",301.71962,1825.13905,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Sparidae","Argyrops","spinifer",327.25151,3251.87126,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Sparidae","Argyrops","spinifer",258.28989,3233.56784,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Sparidae","Argyrops","spinifer",293.51715,3129.23553,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Synodontidae","Saurida","undosquamis",494.16868,1116.23002,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Tetraodontidae","Lagocephalus","lunaris",415.39055,1629.13669,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Triakidae","Mustelus","ravidus",668.85072,2438.36304,-22.83153691,113.523387,12082019,10:06:00,"Ningaloo Marine Park","NA",1,"?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Labridae","Bodianus","solatus",257.79731,3433.53012,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Labridae","Bodianus","solatus",309.28818,1754.37788,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Labridae","Bodianus","solatus",274.57679,1321.33278,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Gymnocranius","griseus",189.41003,3500.94048,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",367.62506,1408.65824,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",422.6515,1675.97962,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",368.25284,1383.83229,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",369.65883,1148.01194,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",393.09127,1839.97661,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",484.65178,1372.78978,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",352.3973,1415.0193,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Lethrinus","miniatus",456.68044,1294.30743,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Mullidae","Parupeneus","chrysopleuron",253.44471,2591.42902,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Pinguipedidae","Parapercis","nebulosa",64.55713,2153.89285,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Pinguipedidae","Parapercis","nebulosa",54.29157,1396.78278,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Pinguipedidae","Parapercis","nebulosa",71.8916,1908.77536,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Scaridae","Scarus","ghobban",378.53474,4150.19723,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.02","2019-08_Ningaloo_stereo-BRUVs",10.02,"Serranidae","Epinephelus","areolatus",328.68579,2282.52229,-22.67334399,113.5564085,14082019,12:19:00,"Ningaloo Marine Park","NA",10,"95","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Acanthurus","mata",423.59963,4633.85975,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Acanthurus","mata",388.98872,4747.06683,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Acanthurus","mata",383.54946,4154.85439,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Naso","hexacanthus",321.87936,4017.84247,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Naso","hexacanthus",252.80676,3426.82608,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Naso","hexacanthus",400.70984,3384.44845,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Naso","hexacanthus",381.05744,4422.00595,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Acanthuridae","Naso","hexacanthus",371.73612,4737.50126,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",126.48961,2171.87428,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",100.84587,2059.26359,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",92.50136,2028.68692,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",102.00881,2231.56142,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",137.53956,2263.5933,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",91.26475,1838.72829,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",140.78772,1963.09663,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",139.40134,1950.40186,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",101.35203,1903.36941,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",127.48945,2232.55753,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",128.84456,2303.8063,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",130.60481,2016.86754,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",133.0919,2233.13844,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",91.86761,1814.88646,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",126.14178,2083.87769,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",116.96577,1895.87923,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",138.01823,2498.83213,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",139.03434,1930.52467,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",151.26477,1759.78321,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",140.39397,1600.33101,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",135.395,2105.28558,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",127.09921,2301.39464,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",110.65729,1964.28903,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",126.51571,2309.22784,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",113.17308,1916.41989,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",92.07008,2626.64935,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",105.07336,2424.64468,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",97.61508,2074.98608,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",115.07968,2073.43164,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",136.23693,2323.39068,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",104.72356,1778.27261,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",104.54686,1885.92855,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",98.27193,2070.73061,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",107.58632,2121.29634,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",131.32673,2209.36409,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",126.27179,1779.91895,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",116.58712,1479.59476,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Caesionidae","Pterocaesio","chrysozona",110.75466,1608.07038,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Carangidae","Carangoides","fulvoguttatus",561.12618,1773.97084,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Chaetodontidae","Heniochus","diphreutes",203.03782,2074.55062,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Chaetodontidae","Heniochus","diphreutes",200.02367,1906.80964,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Chaetodontidae","Heniochus","diphreutes",207.08217,2065.78735,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Haemulidae","Diagramma","pictum labiosum",463.83791,2256.75112,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Holocentridae","Myripristis","botche",213.39811,4833.83105,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Holocentridae","Myripristis","botche",204.83403,4528.33112,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Holocentridae","Myripristis","botche",242.13117,4843.43505,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.10.03","2019-08_Ningaloo_stereo-BRUVs",10.03,"Labridae","Bodianus","solatus",273.46481,1729.50565,-22.66874535,113.5628228,14082019,12:24:00,"Ningaloo Marine Park","NA",10,"88","Charlotte Aston","Yes","Yes"
